sample_id,mapping_info,bam_link,bai_link,cov_gz_link,hmm_flagger_v1.1_stats_tsv_link,hmm_flagger_v1.1_nohap_bed_link,hmm_flagger_v1.1_nohap_bed_hap1_link,hmm_flagger_v1.1_nohap_bed_hap2_link,hmm_flagger_v1.1_prediction_bed_link
HG02004,hifi_DC_minimap2_2.28,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02004/hprc_r2/assembly_qc/read_alignments/hifi/HG02004.hifi_DC_minimap2_2.28.corrected.bam,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02004/hprc_r2/assembly_qc/read_alignments/hifi/HG02004.hifi_DC_minimap2_2.28.corrected.bam.bai,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02004/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG02004.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02004/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG02004.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02004/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG02004.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02004/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG02004.hap1.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02004/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG02004.hap2.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG02004/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG02004.hifi_DC_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_prediction.bed
HG01960,hifi_DC_minimap2_2.28,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01960/hprc_r2/assembly_qc/read_alignments/hifi/HG01960.hifi_DC_minimap2_2.28.corrected.bam,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01960/hprc_r2/assembly_qc/read_alignments/hifi/HG01960.hifi_DC_minimap2_2.28.corrected.bam.bai,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01960/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01960.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01960/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01960.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01960/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01960.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01960/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01960.hap1.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01960/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01960.hap2.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01960/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01960.hifi_DC_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_prediction.bed
HG01784,hifi_DC_minimap2_2.28,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01784/hprc_r2/assembly_qc/read_alignments/hifi/HG01784.hifi_DC_minimap2_2.28.corrected.bam,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01784/hprc_r2/assembly_qc/read_alignments/hifi/HG01784.hifi_DC_minimap2_2.28.corrected.bam.bai,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01784/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01784.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01784/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01784.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01784/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01784.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01784/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01784.hap1.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01784/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01784.hap2.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01784/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01784.hifi_DC_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_prediction.bed
HG01530,hifi_DC_minimap2_2.28,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01530/hprc_r2/assembly_qc/read_alignments/hifi/HG01530.hifi_DC_minimap2_2.28.corrected.bam,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01530/hprc_r2/assembly_qc/read_alignments/hifi/HG01530.hifi_DC_minimap2_2.28.corrected.bam.bai,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01530/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01530.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01530/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01530.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01530/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01530.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01530/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01530.hap1.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01530/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01530.hap2.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01530/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01530.hifi_DC_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_prediction.bed
HG01433,hifi_DC_minimap2_2.28,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01433/hprc_r2/assembly_qc/read_alignments/hifi/HG01433.hifi_DC_minimap2_2.28.corrected.bam,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01433/hprc_r2/assembly_qc/read_alignments/hifi/HG01433.hifi_DC_minimap2_2.28.corrected.bam.bai,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01433/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01433.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01433/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01433.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01433/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01433.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01433/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01433.hap1.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01433/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01433.hap2.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01433/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01433.hifi_DC_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_prediction.bed
HG01346,hifi_DC_minimap2_2.28,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01346/hprc_r2/assembly_qc/read_alignments/hifi/HG01346.hifi_DC_minimap2_2.28.corrected.bam,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01346/hprc_r2/assembly_qc/read_alignments/hifi/HG01346.hifi_DC_minimap2_2.28.corrected.bam.bai,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01346/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01346.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01346/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01346.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01346/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01346.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01346/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01346.hap1.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01346/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01346.hap2.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01346/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01346.hifi_DC_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_prediction.bed
HG01261,hifi_DC_minimap2_2.28,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01261/hprc_r2/assembly_qc/read_alignments/hifi/HG01261.hifi_DC_minimap2_2.28.corrected.bam,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01261/hprc_r2/assembly_qc/read_alignments/hifi/HG01261.hifi_DC_minimap2_2.28.corrected.bam.bai,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01261/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01261.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01261/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01261.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01261/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01261.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01261/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01261.hap1.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01261/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01261.hap2.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01261/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01261.hifi_DC_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_prediction.bed
HG01252,hifi_DC_minimap2_2.28,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01252/hprc_r2/assembly_qc/read_alignments/hifi/HG01252.hifi_DC_minimap2_2.28.corrected.bam,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01252/hprc_r2/assembly_qc/read_alignments/hifi/HG01252.hifi_DC_minimap2_2.28.corrected.bam.bai,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01252/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01252.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01252/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01252.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01252/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01252.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01252/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01252.hap1.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01252/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01252.hap2.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01252/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01252.hifi_DC_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_prediction.bed
HG01192,hifi_DC_minimap2_2.28,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01192/hprc_r2/assembly_qc/read_alignments/hifi/HG01192.hifi_DC_minimap2_2.28.corrected.bam,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01192/hprc_r2/assembly_qc/read_alignments/hifi/HG01192.hifi_DC_minimap2_2.28.corrected.bam.bai,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01192/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01192.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01192/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01192.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01192/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01192.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01192/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01192.hap1.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01192/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01192.hap2.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01192/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01192.hifi_DC_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_prediction.bed
HG01150,hifi_DC_minimap2_2.28,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01150/hprc_r2/assembly_qc/read_alignments/hifi/HG01150.hifi_DC_minimap2_2.28.corrected.bam,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01150/hprc_r2/assembly_qc/read_alignments/hifi/HG01150.hifi_DC_minimap2_2.28.corrected.bam.bai,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01150/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01150.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01150/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01150.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01150/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01150.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01150/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01150.hap1.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01150/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01150.hap2.hmm_flagger_v1.1.0.hmm_flagger.no_Hap.bed,https://s3-us-west-2.amazonaws.com/human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG01150/hprc_r2/assembly_qc/hmm_flagger/v1.1.0_hifi/HG01150.hifi_DC_minimap2_2.28.corrected.downsample_1.0.hmm_flagger_prediction.bed
